Consumer Brand,UML Id,Name,Country,Province,District,Latitude,Longitude,Parent Company,Parent Group,RSPO
P&G,PO1000003883,Rh Selangau,Malaysia,Sarawak,Mukah,2.584815,112.334566,Pt Sumber Jaya Indahnusa Coy,Sumber Jaya Indahnusa Coy,Not RSPO Certified
P&G,PO1000003884,Sachiew,Malaysia,Sarawak,Miri,3.76455,113.702656,Pt Sumber Budi Agung,Sungai Budi,Not RSPO Certified
P&G,PO1000003884,Sachiew,Malaysia,Sarawak,Miri,3.76455,113.702656,Sachiew Plantations Sdn Bhd,Yuwang Group,Not RSPO Certified
P&G,PO1000003886,Bau,Malaysia,Sarawak,Lundu,1.490067,109.985197,Pt Aneka Pura Multi Kerta,Anekapura Multikerta,Not RSPO Certified
P&G,PO1000003887,Serian,Malaysia,Sarawak,Serian,0.956144,110.622625,Tdm Plantation Sdn Bhd,Tdm Berhad,Not RSPO Certified
P&G,PO1000003888,Sungei Kahang,Malaysia,Johor,Keluang,2.23185,103.526014,Pt Gemareksa Mekarsari,Trurich Resources Sdn Bhd,Not RSPO Certified
P&G,PO1000003889,Galasah,Malaysia,Sarawak,Miri,3.611044,113.661384,Pt Surya Utama Nabati,Surya Utama Nabati,Not RSPO Certified
P&G,PO1000003891,Setia Kawan,Malaysia,Kedah,Kulim,5.441292,100.627419,Pt Damasraya Sawit Lestari,Technindo,Not RSPO Certified
P&G,PO1000003892,Solid Orient,Malaysia,Kedah,Baling,5.5699,100.699263,Toupos Palm Oil Mill Sdn Bhd,Toupos Palm Oil Mill Sdn Bhd,Not RSPO Certified
P&G,PO1000003894,Sook Oil Mill,Malaysia,Sabah,Keningau,5.334363,116.362612,Binu Plantations Sdn Bhd,Tradewinds Plantations Berhad,Not RSPO Certified
P&G,PO1000003895,Bukit Berembun,Malaysia,Pahang,Rompin,3.075403,102.766156,Ladang Petri Tenggara Sdn Bhd,Tradewinds Plantations Berhad,Not RSPO Certified
P&G,PO1000003896,Southern Perak,Malaysia,Perak,Hilir Perak,3.806889,101.029361,Pt Fairco Agro Mandiri,Fairco Group,Not RSPO Certified
P&G,PO1000003897,Mukah Mill,Malaysia,Sarawak,Mukah,2.650825,112.330089,Pt Swakarsa Sawit Raya,Swakarsa Sawit Raya,Not RSPO Certified
P&G,PO1000003898,Niah,Malaysia,Sarawak,Miri,3.874177,113.861357,Pt Swarna Nusa Sentosa,Swarna Nusa Sentosa/Capella  Group,Not RSPO Certified
P&G,PO1000003899,Sri Jelutung,Malaysia,Pahang,Pekan,3.351525,103.127819,Pt Agro Sarimas Indonesia,Tri Bakti Sarimas,Not RSPO Certified
P&G,PO1000003900,St Palm Oil Mill,Malaysia,Perak,Hilir Perak,3.834211,101.174517,Pt Tribakti Sarimas,Tri Bakti Sarimas,Not RSPO Certified
P&G,PO1000003901,Suburban Properties,Malaysia,Pahang,Rompin,2.748994,102.989292,Pt Tribakti Sarimas,Tri Bakti Sarimas,Not RSPO Certified
P&G,PO1000003902,Sungai Kerang,Malaysia,Perak,Perak Tengah,4.403481,100.835955,Pt Gawi Bahandep Sawit Mekar,Triputra Agro Persada,Not RSPO Certified
P&G,PO1000003903,Kilang Sawit Sungai Terah,Malaysia,Kelantan,Gua Musang,4.977872,101.955083,Sungai Terah Palm Oil Mill Sdn  Bhd,Kumpulan Perladangan Pkink  Berhad,Not RSPO Certified
P&G,PO1000003903,Kilang Sawit Sungai Terah,Malaysia,Kelantan,Gua Musang,4.977872,101.955083,Pt Sukses Karya Mandiri,Triputra Agro Persada,Not RSPO Certified
P&G,PO1000003905,Cahaya Muda Perak,Malaysia,Perak,Batang Padang,4.160967,101.282921,Pt Farinda Bersaudara,Tsh Resources Bhd,Not RSPO Certified
P&G,PO1000003906,Syarikat Peladang & Perusahaan Minyak,Malaysia,Perak,Hilir Perak,3.979658,100.990561,Tsh Plantations Management  Sdn Bhd - Sabahan,Tsh Resources Bhd,Not RSPO Certified
P&G,PO1000003907,Synn,Malaysia,Perak,Larut and Matang,4.831397,100.698407,Pt Graha Cakra Mulia,Union Sampoerna Triputra  Persada,Not RSPO Certified
P&G,PO1000003908,Manis,Malaysia,Sarawak,Sibu,2.131184,111.893076,Pt Gunung Selamat Lestari,Duta Marga,Not RSPO Certified
P&G,PO1000003909,Taclico,Malaysia,Kedah,Kulim,5.507567,100.599592,Pt Harapan Hibrida Kalbar,Union Sampoerna Triputra  Persada,Not RSPO Certified
P&G,PO1000003910,Tamaco 1,Malaysia,Sabah,Lahad Datu,5.244,118.326,Tamaco Oil Mill Sdn Bhd,Tamaco Group,Not RSPO Certified
P&G,PO1000003910,Tamaco 1,Malaysia,Sabah,Lahad Datu,5.244,118.326,Pt Salonok Ladang Mas,Union Sampoerna Triputra  Persada,Not RSPO Certified
P&G,PO1000003911,Tamaco 2,Malaysia,Sabah,Lahad Datu,5.154061,118.228475,Unipalm Industry Co. Ltd,Unipalm Industry Co. Ltd,Not RSPO Certified
P&G,PO1000003912,Tanjung Panjang,Malaysia,Sabah,Kinabatangan,5.644344,118.333054,United Plantations Bhd - Uie  Pom & Estate,United Plantations Berhad,Not RSPO Certified
P&G,PO1000003914,Atlantica,Malaysia,Sabah,Beluran,5.712135,117.686628,Pt Agro Wira Ligatsa,Agro Wira Ligatsa,Not RSPO Certified
P&G,PO1000003915,Brantian,Malaysia,Sabah,Tawau,4.436611,117.516806,Pt Anugrah Tanjung Medan,Anugrah Tanjung Medan,Not RSPO Certified
P&G,PO1000003916,Rex,Malaysia,Sabah,Tawau,4.487203,117.598549,Pt Kutai Agro Lestari,Ct Agro/Ct Corp,Not RSPO Certified
P&G,PO1000003918,Sungai Burung,Malaysia,Sabah,Tawau,4.404281,118.137855,Pt First Lamandau Timber  International,Triputra Agro Persada,Not RSPO Certified
P&G,PO1000003922,Tee Teh,Malaysia,Pahang,Rompin,2.840728,102.865883,Univanich Palm Oil Public  Company Limited,Univanich Palm Oil Pcl,Not RSPO Certified
P&G,PO1000003923,Gedong,Malaysia,Sarawak,Serian,1.155266,110.676239,Veetar Palm Oil Mill Sdn Bhd,Vee Seng Development,Not RSPO Certified
P&G,PO1000003924,Bukit Lawiang,Malaysia,Johor,Keluang,1.965939,103.434303,Vila Sutera Sdn Bhd,Vila Sutera Sdn Bhd,Not RSPO Certified
P&G,PO1000003926,Kota Bahagia,Malaysia,Pahang,Rompin,2.986505,102.927032,Pt Pangkalan Baru Indah,Wasundari Indah,Not RSPO Certified
P&G,PO1000003928,Ladang Mamahat,Malaysia,Sabah,Beluran,6.466095,117.568819,Wee Tee Tong Palm Oil Mill Sdn  Bhd,Wee Tee Tong Group,Not RSPO Certified
P&G,PO1000003929,Sungai Tenegang,Malaysia,Sabah,Kinabatangan,5.218094,118.031364,Pt Cahaya Unggul Prima,Westmark Venture Limited,Not RSPO Certified
P&G,PO1000003931,Tian Siang Perak,Malaysia,Perak,Larut and Matang,4.592983,100.732286,Ppb Oil Palms Berhad -  Sabahmas Plantations Sdn Bhd,Wilmar International Limited,Not RSPO Certified
P&G,PO1000003932,Timora,Malaysia,Sabah,Kinabatangan,5.304724,118.340076,Ppb Oil Palms Berhad - Saremas  Sdn Bhd,Wilmar International Limited,Not RSPO Certified
P&G,PO1000003935,Kuala Suai,Malaysia,Sarawak,Bintulu,3.67658,113.464469,Pt Rana Wastu Kencana,Agrina Plantation Group,Not RSPO Certified
P&G,PO1000003935,Kuala Suai,Malaysia,Sarawak,Bintulu,3.67658,113.464469,Arah Bersama Sdn Bhd - Usaha  Wawasan Sdn Bhd,Tradewinds Plantations Berhad,Not RSPO Certified
P&G,PO1000003936,Binu,Malaysia,Sarawak,Marudi,3.941725,114.026536,Pt Bina Mitra Makmur,Anugrah Superventure,Not RSPO Certified
P&G,PO1000003937,Trusan,Malaysia,Sarawak,Lawas,4.82863,115.265071,Pt Dharma Agrotama Nusantara,Dharma Satya Nusantara Tbk,Not RSPO Certified
P&G,PO1000003938,Batu Putih,Malaysia,Sabah,Sandakan,5.58,117.946,Pt Pilar Wanapersada,Dharma Satya Nusantara Tbk,Not RSPO Certified
P&G,PO1000003939,Permai,Malaysia,Sabah,Lahad Datu,5.187332,118.440289,Pt Swakarsa Sinarsentosa,Dharma Satya Nusantara Tbk,Not RSPO Certified
P&G,PO1000003939,Permai,Malaysia,Sabah,Lahad Datu,5.187332,118.440289,Ladang Permai Sdn Bhd,Tradewinds Plantations Berhad,Not RSPO Certified
P&G,PO1000003941,Serasa,Malaysia,Kelantan,Gua Musang,5.099504,102.175826,Pt Aditya Agroindo,Dtk Opportunity,Not RSPO Certified
P&G,PO1000003941,Serasa,Malaysia,Kelantan,Gua Musang,5.099504,102.175826,Ladang Serasa Sdn Bhd,Tradewinds Plantations Berhad,Not RSPO Certified
P&G,PO1000003942,Melur Gemilang,Malaysia,Sarawak,Simunjan,1.209702,110.813955,Pt Jaya Mandiri Sukses,Eagle High Plantations Tbk,Not RSPO Certified
P&G,PO1000003943,Retus,Malaysia,Sarawak,Sibu,2.465577,111.931263,Pt Sumber Kencana Indo Palma,Sumber Tani Agung (Sta),Not RSPO Certified
P&G,PO1000003945,Sungai Kachur,Malaysia,Johor,Kota Tinggi,1.783328,103.762661,Pt Swakarsa Sinarsentosa,Dharma Satya Nusantara Tbk,Not RSPO Certified
P&G,PO1000003948,Unique,Malaysia,Sarawak,Mukah,2.781783,112.290967,Pt Kerry Sawit Indonesia,Wilmar International Limited,Not RSPO Certified
P&G,PO1000003949,Meridian,Malaysia,Sabah,Beluran,6.45475,117.431184,Pt Sawit Sukses Sejahtera,Eagle High Plantations Tbk,Not RSPO Certified
P&G,PO1000003950,Bukit Senorang,Malaysia,Pahang,Bera,3.09746,102.42668,Tsh Plantations Sdn Bhd - Lahad  Datu,Tsh Resources Bhd,Not RSPO Certified
P&G,PO1000003951,United Oil Palm,Malaysia,Pulau Pinang,Seberang Perai Selatan,5.154837,100.507765,Pt Sarana Titian Permata,Wilmar International Limited,Not RSPO Certified
P&G,PO1000003952,Veetar,Malaysia,Sabah,Tongod,5.336397,116.942543,Delta-Pelita Sebakong Sdn Bhd,Wtk Holdings Berhad,Not RSPO Certified
P&G,PO1000003953,Southern Malay,Malaysia,Johor,Keluang,1.791003,103.362557,Imbok Enterprise Sdn Bhd,Wtk Holdings Berhad,Not RSPO Certified
P&G,PO1000003956,Winsome Harvest,Malaysia,Sabah,Semporna,4.553317,118.358978,Wtk Oil Mill Sdn Bhd,Wtk Holdings Berhad,Not RSPO Certified
P&G,PO1000003957,Adong,Malaysia,Sarawak,Miri,4.541035,114.119098,Woodman Kuala Baram Estate  Sdn Bhd,Woodman Group,Not RSPO Certified
P&G,PO1000003957,Adong,Malaysia,Sarawak,Miri,4.541035,114.119098,Yee Lee Corporation Berhad,Yee Lee Palm Oil Industries Sdn  Bhd,Not RSPO Certified
P&G,PO1000003958,Semanok,Malaysia,Sarawak,Tatau,3.005242,112.898545,Pt Agrita Sari Prima,Ypj Holdings Sdn Bhd,Not RSPO Certified
P&G,PO1000003959,Usaha Sepadan,Malaysia,Sarawak,Bintulu,3.342182,113.188112,Ypj Plantations Sdn Bhd,Ypj Holdings Sdn Bhd,Not RSPO Certified
P&G,PO1000003961,Wealth Leap (Harvard Master),Malaysia,Sarawak,Miri,3.754595,113.849117,Wealth Leap Sdn Bhd - Harvard  Master Sdn Bhd,Wtk Holdings Berhad,Not RSPO Certified
P&G,PO1000003962,Wtk Oil Mill,Malaysia,Sarawak,Bintulu,3.576625,113.488075,Pt Bukit Bintang Sawit,Bukit Bintang Sawit,Not RSPO Certified
P&G,PO1000003963,Yee Lee,Malaysia,Perak,Batang Padang,4.08574,101.280275,Winsome Harvest Palm Oil Mill  Sdn Bhd,Yuwang Group,Not RSPO Certified
P&G,PO1000003964,Alaf,Malaysia,Johor,Kota Tinggi,1.718682,103.782365,Yuwang Palm Oil Mill Sdn Bhd,Yuwang Group,Not RSPO Certified
P&G,PO1000003965,Yuwang,Malaysia,Sabah,Lahad Datu,4.776764,117.934449,Pt Sinar Citra Cemerlang,Zte,Not RSPO Certified
P&G,PO1000003966,Tali Ayer,Malaysia,Perak,Kerian,5.0523,100.5156,Tian Siang Oil Mill (Perak) Sdn  Bhd,Tian Siang Holdings Sdn Bhd,Not RSPO Certified
P&G,PO1000003970,Sumber Sawit,Indonesia,Sumatera Selatan,Ogan Komering Ilir,-3.81,105.17,Pt Sinar Utama Nabati,Kencana Persada Nusantara  (Kencana),"RSPO Certified, MB"
P&G,PO1000003976,Sarana Prima Multi Niaga,Indonesia,Kalimantan Tengah,Kotawaringin Timur,-1.990717,112.923133,Sei Galuh,Ptpn V,"RSPO Certified, MB"
P&G,PO1000004009,Planta Extractora Aguan,Honduras,Colón,Tocoa,15.728,-85.857472,Asian Plantations Milling Sdn  Bhd,Fgv Holdings Berhad,Not RSPO Certified
P&G,PO1000004011,Planta Extractora Lean,Honduras,Atlántida,Arizona,15.598056,-87.393333,Felda Global Ventures  Plantations (Malaysia) Sdn Bhd,Fgv Holdings Berhad,Not RSPO Certified
P&G,PO1000004055,Kriya Swarna Pubian,Indonesia,Lampung,Lampung Tengah,-5.0637,104.876633,Pt Kalimantan Sanggar Pusaka,Lyman Agro Group,Not RSPO Certified
P&G,PO1000004059,Sinar Bengkulu Selatan,Indonesia,Bengkulu,Bengkulu Selatan,-4.3782,102.8406,Lubok Antu Palm Oil Mill,Salcra,Not RSPO Certified
P&G,PO1000004060,Menggala Sawitindo,Indonesia,Lampung,Tulangbawang,-4.350847,105.270936,Pt Mitra Agrolika Sejahtera,Mitra Agrolika Sejahtera,Not RSPO Certified
P&G,PO1000004063,Surya Utama Nabati,Indonesia,Lampung,Tulang Bawang Barat,-4.188889,105.220556,Pt Paripurna Swakarsa,Sime Darby Plantation Berhad/  Sime Darby Berhad,Not RSPO Certified
P&G,PO1000004064,Garuda Bumi Perkasa,Indonesia,Lampung,Mesuji,-4.0299,105.1588,Pt Garuda Bumi Perkasa,Dharma Agung Wijaya (Daw  Group),Not RSPO Certified
P&G,PO1000004064,Garuda Bumi Perkasa,Indonesia,Lampung,Mesuji,-4.0299,105.1588,Pt Dharmasraya Palma  Sejahtera,Jawa Pos Agro,Not RSPO Certified
P&G,PO1000004065,Pks I,Indonesia,Sumatera Selatan,Ogan Komering Ulu,-3.896472,104.3545,Pt Persada Nusa Nabati  Indonesia,Persada Nusa Nabati Indonesia,Not RSPO Certified
P&G,PO1000004067,Sawit Mulia,Indonesia,Bengkulu,Bengkulu Tengah,-3.634526,102.212235,Pt Raya Padang Langkat,Raya Padang Langkat,Not RSPO Certified
P&G,PO1000004068,Sungai Kikim,Indonesia,Sumatera Selatan,Lahat,-3.633013,103.219098,Raub Oil Mill Sdn Bhd,Raub Oil Mill Sdn Bhd,Not RSPO Certified
P&G,PO1000004070,Batu Bulan,Indonesia,Kalimantan Selatan,Tanah Bumbu,-3.337111,115.771,Pt Sajang Heulang,Sime Darby Plantation Berhad/  Sime Darby Berhad,Not RSPO Certified
P&G,PO1000004072,Agricinal,Indonesia,Bengkulu,Bengkulu Utara,-3.200972,101.630139,Fgv Palm Industries Sdn Bhd,Fgv Holdings Berhad,Not RSPO Certified
P&G,PO1000004075,Karya Indo Sejatitama,Indonesia,Sumatera Selatan,Musi Rawas,-2.997939,102.787836,Pt Karyaindo Sejatitama,Anugrah Superventure,Not RSPO Certified
P&G,PO1000004075,Karya Indo Sejatitama,Indonesia,Sumatera Selatan,Musi Rawas,-2.997939,102.787836,Pt Kurnia Mitra Sawit,Kurnia Mitra Sawit,Not RSPO Certified
P&G,PO1000004078,Bumi Mentari Karya,Indonesia,Bengkulu,Mukomuko,-2.87559,101.423755,Pt Bumi Mentari Karya 2,Anugrah Superventure,Not RSPO Certified
P&G,PO1000004078,Bumi Mentari Karya,Indonesia,Bengkulu,Mukomuko,-2.87559,101.423755,Pt Paramitra Internusa Pratama,Golden Agri-Resources Ltd,Not RSPO Certified
P&G,PO1000004080,Andira Agro,Indonesia,Sumatera Selatan,Ogan Komering Ilir,-2.7866,105.0989,Fgv Palm Industries Sdn Bhd,Fgv Holdings Berhad,Not RSPO Certified
P&G,PO1000004082,Swadaya Indopalma,Indonesia,Sumatera Selatan,Banyu Asin,-2.765881,104.63151,Pt Teguh Sempurna,Sime Darby Plantation Berhad/  Sime Darby Berhad,Not RSPO Certified
P&G,PO1000004083,Lada,Indonesia,Kalimantan Tengah,Kotawaringin Barat,-2.590899,111.772559,Pt Laguna Mandiri,Sime Darby Plantation Berhad/  Sime Darby Berhad,"RSPO Certified, MB"
P&G,PO1000004083,Lada,Indonesia,Kalimantan Tengah,Kotawaringin Barat,-2.590899,111.772559,Pt Surya Sawit Sejati,United Plantations Berhad,"RSPO Certified, MB"
P&G,PO1000004084,Swarna Nusa Sentosa,Indonesia,Bangka Belitung,Bangka Tengah,-2.482539,106.076744,Sime Darby Plantation  (Sarawak) Sdn Bhd (Sou 32),Sime Darby Plantation Berhad/  Sime Darby Berhad,Not RSPO Certified
P&G,PO1000004090,Lambang Sawit Perkasa,Indonesia,Jambi,Sarolangun,-2.223756,102.480456,Malpom Industries Bhd,Malpom Industries Bhd,Not RSPO Certified
P&G,PO1000004092,Multi Makmur Mitra Alam,Indonesia,Kalimantan Timur,Paser,-2.150817,116.083859,Pt Siringo Ringo,Musim Mas Holdings Pte. Ltd.,Not RSPO Certified
P&G,PO1000004093,Agro Nusa Abadi,Indonesia,Sulawesi Tengah,Morowali,-2.129894,121.484959,Fgv Palm Industries Sdn Bhd,Fgv Holdings Berhad,Not RSPO Certified
P&G,PO1000004096,Borneo Indah Marjaya,Indonesia,Kalimantan Timur,Paser,-2.033198,116.401023,Pt Djuandasawit Lestari,Golden Agri-Resources Ltd,Not RSPO Certified
P&G,PO1000004101,Sumbertama Nusa Pertiwi,Indonesia,Jambi,Muaro Jambi,-1.6804,103.799883,Pt Egasuti Nasakti,Sewangi Group,Not RSPO Certified
P&G,PO1000004102,Adhyaksa Dharma Satya,Indonesia,Kalimantan Tengah,Kotawaringin Timur,-1.588931,112.861883,Fgv Palm Industries Sdn Bhd,Fgv Holdings Berhad,Not RSPO Certified
P&G,PO1000004103,Erasakti Wira Forestama 1,Indonesia,Jambi,Muaro Jambi,-1.529469,103.726249,Morisem Palm Oil Mill Sdn Bhd,Ioi Plantations Berhad,Not RSPO Certified
P&G,PO1000004104,Tidar Kerinci Agung,Indonesia,Sumatera Barat,Dharmasraya,-1.52085,101.553368,Pt Kalirejo Lestari,Sinar Jaya Agro Investama,Not RSPO Certified
P&G,PO1000004106,Toili,Indonesia,Sulawesi Tengah,Banggai,-1.359017,122.307176,Pt Intan Sejati Andalan,Mahkota Group Tbk,Not RSPO Certified
P&G,PO1000004109,Letawa,Indonesia,Sulawesi Barat,Mamuju Utara,-1.332133,119.42824,Pt Produk Sawitindo Jambi,Matahari Kahuripan Indonesia,Not RSPO Certified
P&G,PO1000004110,Mitra Sawit Jambi,Indonesia,Jambi,Tanjung Jabung B,-1.316889,103.086833,Pt Multi Palma Sejahtera,Multi Palma Sejahtera,Not RSPO Certified
P&G,PO1000004111,Citrakoprasindo Tani,Indonesia,Jambi,Tanjung Jabung B,-1.295921,103.143637,Rinwood Pelita (Mukah)  Plantation Sdn Bhd,Hii Yu Peng Enterprise Sdn Bhd,Not RSPO Certified
P&G,PO1000004112,Raal,Indonesia,Jambi,Tanjung Jabung B,-1.276208,103.248727,Mayang,Ptpn Iv,Not RSPO Certified
P&G,PO1000004113,Pasangkayu,Indonesia,Sulawesi Barat,Mamuju Utara,-1.222355,119.472451,Panit Rungrueng Palm Oil Co.  Ltd 1,Panit Rungrueng Palm Oil Co.  Ltd,Not RSPO Certified
P&G,PO1000004116,Butong,Indonesia,Kalimantan Tengah,Barito Utara,-1.115694,114.887194,Fgv Palm Industries Sdn Bhd,Fgv Holdings Berhad,Not RSPO Certified
P&G,PO1000004116,Butong,Indonesia,Kalimantan Tengah,Barito Utara,-1.115694,114.887194,Pt Antang Ganda Utama,Matahari Kahuripan Indonesia,Not RSPO Certified
P&G,PO1000004117,Sei Akar,Indonesia,Riau,Indragiri Hulu,-0.792917,102.5963,Sandau Mill Sdn Bhd,Sawit Kinabalu,Not RSPO Certified
P&G,PO1000004119,Bukit Payung,Indonesia,Riau,Kuantan Singingi,-0.7282,101.6399,Pt Perkebunan Hasil Musi  Lestari,Sinar Pandawa,Not RSPO Certified
P&G,PO1000004125,Prima Palm Latex Industri,Indonesia,Sumatera Utara,Asahan,2.78305,99.253967,Unit Sawit Seberang,Ptpn Ii,Not RSPO Certified
P&G,PO1000004126,Karya Mitra Andalan,Indonesia,Sumatera Utara,Asahan,2.78457,99.61819,Mahamurni Plantations Sdn Bhd,Kulim Malaysia Bhd,Not RSPO Certified
P&G,PO1000004127,Dendymarker,Indonesia,Sumatera Selatan,Musi Rawas,-2.795033,102.944683,Pt Hutan Sawit Lestari,Hutanindo Lestari Group,"RSPO Certified, MB"
P&G,PO1000004128,Inecda,Indonesia,Riau,Indragiri Hulu,-0.49318,102.367555,Pt Inecda,S&G Biofuel Pte Ltd,"RSPO Certified, MB"
P&G,PO1000004129,Sawita Inter Perkasa,Indonesia,Sumatera Utara,Asahan,2.799,99.441617,Jaya Tiasa Holdings  Berhad/Hariyama Sdn Bhd,Rimbunan Hijau Group,Not RSPO Certified
P&G,PO1000004130,Swakarsa Sawit Raya,Indonesia,Riau,Indragiri Hulu,-0.48911,102.479086,Sime Darby Plantation (Sabah)  Sdn Bhd (Sou 29),Sime Darby Plantation Berhad/  Sime Darby Berhad,Not RSPO Certified
P&G,PO1000004134,Berangir,Indonesia,Sumatera Utara,Labuhanbatu Utara,2.2247222,99.760278,Pt Berkat Sawit Sejahtera,Anugrah Superventure,"RSPO Certified, MB"
P&G,PO1000004135,Pinang Witmas Sejati,Indonesia,Sumatera Selatan,Musi Banyuasin,-2.221933,104.1768,Pt Prima Palm Latex Industri,Prima Palm Latex Industri,Not RSPO Certified
P&G,PO1000004136,Sinar Dinamika Kapuas,Indonesia,Kalimantan Barat,Melawi,-0.309167,111.596767,Serian Palm Oil Mill Sdn Bhd,Salcra,Not RSPO Certified
P&G,PO1000004137,Serba Huta Jaya,Indonesia,Sumatera Utara,Labuhanbatu Utara,2.222889,99.934639,Pt Gandaerah Hendana,S&G Biofuel Pte Ltd,Not RSPO Certified
P&G,PO1000004138,Gandaerah Hendana,Indonesia,Riau,Pelalawan,-0.156038,102.20624,Pt Jalur Pusaka Sakti Kumala,Jalur Pusaka Sakti Kumala,"RSPO Certified, MB"
P&G,PO1000004139,Karya Sawit Lestari,Indonesia,Sumatera Selatan,Banyu Asin,-2.848567,104.26545,Mahamurni Plantations Sdn Bhd,Kulim Malaysia Bhd,Not RSPO Certified
P&G,PO1000004141,Umada,Indonesia,Sumatera Utara,Labuhanbatu Utara,2.23425,99.789117,Smothong Palm Oil Co Ltd,Smothong Palm Oil Co Ltd,Not RSPO Certified
P&G,PO1000004142,Teluk Dalam,Indonesia,Sumatera Utara,Asahan,2.852254,99.673624,Pt Bumi Sawit Sukses Pratama,Oriental Holdings Bhd,Not RSPO Certified
P&G,PO1000004149,Sintong Abadi,Indonesia,Sumatera Utara,Asahan,2.9239,99.707367,Pt Usaha Agro Indonesia,Sampoerna Agro Tbk,Not RSPO Certified
P&G,PO1000004150,Karunia Kencana Permai Sejati,Indonesia,Kalimantan Tengah,Kotawaringin Timur,-2.23985,112.63045,Pt Langkat Nusantara Kepong,Kuala Lumpur Kepong Berhad,"RSPO Certified, IP"
P&G,PO1000004153,Cisadane Sawit Raya,Indonesia,Sumatera Utara,Labuhanbatu,2.242982,100.191747,Pt Hardaya Inti Plantation,Hardaya Inti Plantation,Not RSPO Certified
P&G,PO1000004154,Flora Wahana Tirta,Indonesia,Riau,Kampar,0.134774,101.267236,Syarikat Pukin Ladang Kelapa  Sawit Sdn Bhd,Ioi Plantations Berhad,Not RSPO Certified
P&G,PO1000004155,Delima Makmur,Indonesia,Aceh,Aceh Singkil,2.24508,98.02851,Pt Hutan Alam Lestari,Hutan Alam Lestari,Not RSPO Certified
P&G,PO1000004157,Segati,Indonesia,Riau,Pelalawan,0.141389,101.6466667,Pt Semunai Sawit Perkasa,Multi Palma Sejahtera,Not RSPO Certified
P&G,PO1000004158,Siriham,Indonesia,Kalimantan Barat,Ketapang,-2.28375,110.868267,Pt Prima Sauhur Lestari,Prima Sauhur Lestari,"RSPO Certified, MB"
P&G,PO1000004159,Sei Nilo,Indonesia,Riau,Pelalawan,0.1510556,101.9750556,Pt Bina Sains Cemerlang,Sime Darby Plantation Berhad/  Sime Darby Berhad,Not RSPO Certified
P&G,PO1000004160,Ciliandra Perkasa,Indonesia,Riau,Kampar,0.1621,101.0549,Pt Graha Permata Hijau,Graha Permata Hijau,Not RSPO Certified
P&G,PO1000004161,Merbaujaya Indahraya,Indonesia,Sumatera Utara,Labuhanbatu Utara,2.283883,99.7803,Pt Mitra Agung Swadaya,Mitra Agung Swadaya,Not RSPO Certified
P&G,PO1000004163,Kalimantan Sawit Kusuma,Indonesia,Kalimantan Tengah,Sukamara,-2.28805,111.167833,Pt Adei Plantation & Industry  (Nilo 1),Kuala Lumpur Kepong Berhad,Not RSPO Certified
P&G,PO1000004165,Gunung Sejahtera Dua Indah,Indonesia,Kalimantan Tengah,Kotawaringin Barat,-2.30085,111.837333,Pt Kencana Inti Perkasa,Kencana Persada Nusantara  (Kencana),Not RSPO Certified
P&G,PO1000004167,Perkebunan Lembah Bhakti 1,Indonesia,Aceh,Aceh Singkil,2.314164,97.995719,Pt Pinang Witmas Sejati,Perbadanan Pembangunan  Pertanian Negeri Perak (Pppnp),Not RSPO Certified
P&G,PO1000004168,Koto Kampar,Indonesia,Riau,Kampar,0.39647222,100.613167,Pt Gunungsawit Binalestari,Oriental Holdings Berhad,Not RSPO Certified
P&G,PO1000004171,Harapan Hibrida Kalbar,Indonesia,Kalimantan Tengah,Sukamara,-2.3333,111.281083,Rakyat Ketengah Perwira Sdn.  Bhd.,Ketengah Holdings Sdn. Bhd.,Not RSPO Certified
P&G,PO1000004172,Si Kijang,Indonesia,Riau,Pelalawan,0.414389,101.66675,Pt Sukajadi Sawit Mekar,Musim Mas Holdings Pte. Ltd.,Not RSPO Certified
P&G,PO1000004173,Sawitta Unggul Jaya,Indonesia,Sumatera Utara,Labuhanbatu,2.33347,100.09947,Palmgroup Holdings Sdn Bhd -  Palmgroup Palm Oil Mill Sdn  Bhd,Rimbunan Hijau Group,Not RSPO Certified
P&G,PO1000004175,Daya Semesta Agro Persada,Indonesia,Sumatera Selatan,Banyu Asin,-2.963908,104.917801,Pt Hutahaean,Hutahaean Group,Not RSPO Certified
P&G,PO1000004178,Sentosa Mulia Bahagia,Indonesia,Sumatera Selatan,Musi Banyuasin,-2.375462,103.973495,Estet Pekebun Kecil Sdn Bhd  (Espek)/Risda Estates Sdn Bhd,Risda,Not RSPO Certified
P&G,PO1000004179,Gunung Sejahtera Ibu Pertiwi,Indonesia,Kalimantan Tengah,Kotawaringin Barat,-2.38,111.79,Pt Kencana Permata Nusantara,Kencana Persada Nusantara  (Kencana),Not RSPO Certified
P&G,PO1000004181,Bah Jambi,Indonesia,Sumatera Utara,Simalungun,2.986317,99.220233,Pt Sinar Gunung Sawit Raya,Andalas Lestari Internasional  (Mujur Group),"RSPO Certified, MB"
P&G,PO1000004190,Fortius Agro Asia,Indonesia,Riau,Rokan Hulu,0.477181,100.7515306,Unico Oil Mill Sdn Bhd,Ioi Plantations Berhad,Not RSPO Certified
P&G,PO1000004194,Alam Raya Kencana Mas,Indonesia,Kalimantan Selatan,Kota Baru,-2.400317,115.988167,Fgv Palm Industries Sdn Bhd,Fgv Holdings Berhad,Not RSPO Certified
